location,count,date
20603,1,2016-05-15
20637,1,2016-05-15
20657,1,2016-05-15
20662,1,2016-05-15
20693,1,2016-05-15
20794,1,2016-05-15
20877,1,2016-05-15
20906,1,2016-05-15
21061,1,2016-05-15
21074,1,2016-05-15
21207,2,2016-05-15
21209,1,2016-05-15
21213,1,2016-05-15
21215,3,2016-05-15
21216,2,2016-05-15
21217,1,2016-05-15
21218,1,2016-05-15
21221,1,2016-05-15
21223,2,2016-05-15
21228,1,2016-05-15
21229,3,2016-05-15
21230,2,2016-05-15
21244,1,2016-05-15
21403,1,2016-05-15
21502,1,2016-05-15
21632,1,2016-05-15
21784,1,2016-05-15
21811,1,2016-05-15
20747,1,2016-05-16
20785,2,2016-05-16
20851,1,2016-05-16
20855,1,2016-05-16
20906,2,2016-05-16
21206,2,2016-05-16
21215,7,2016-05-16
21216,4,2016-05-16
21217,2,2016-05-16
21218,1,2016-05-16
21223,2,2016-05-16
21225,2,2016-05-16
21229,1,2016-05-16
21230,1,2016-05-16
21234,1,2016-05-16
21239,1,2016-05-16
21244,1,2016-05-16
21502,1,2016-05-16
21532,1,2016-05-16
21629,1,2016-05-16
21635,1,2016-05-16
21666,1,2016-05-16
21702,1,2016-05-16
21740,1,2016-05-16
21742,3,2016-05-16
21801,1,2016-05-16
21811,1,2016-05-16
21853,1,2016-05-16
20601,1,2016-05-17
20711,1,2016-05-17
20743,1,2016-05-17
20774,1,2016-05-17
20874,1,2016-05-17
20876,1,2016-05-17
21014,1,2016-05-17
21030,1,2016-05-17
21042,1,2016-05-17
21061,1,2016-05-17
21213,1,2016-05-17
21215,5,2016-05-17
21217,2,2016-05-17
21218,2,2016-05-17
21223,1,2016-05-17
21224,3,2016-05-17
21229,1,2016-05-17
21230,1,2016-05-17
21236,1,2016-05-17
21502,1,2016-05-17
21532,1,2016-05-17
21804,1,2016-05-17
21811,1,2016-05-17
20722,1,2016-05-18
20735,1,2016-05-18
20785,2,2016-05-18
20850,1,2016-05-18
20854,1,2016-05-18
20866,3,2016-05-18
20910,1,2016-05-18
21043,1,2016-05-18
21045,1,2016-05-18
21136,1,2016-05-18
21202,1,2016-05-18
21207,3,2016-05-18
21215,4,2016-05-18
21217,3,2016-05-18
21218,1,2016-05-18
21220,1,2016-05-18
21221,3,2016-05-18
21222,2,2016-05-18
21230,1,2016-05-18
21234,1,2016-05-18
21239,1,2016-05-18
21703,1,2016-05-18
21713,1,2016-05-18
21740,2,2016-05-18
21811,1,2016-05-18
21875,1,2016-05-18
21911,1,2016-05-18
21915,1,2016-05-18
20714,1,2016-05-19
20776,1,2016-05-19
20817,1,2016-05-19
20874,1,2016-05-19
20901,1,2016-05-19
21122,1,2016-05-19
21144,1,2016-05-19
21157,1,2016-05-19
21158,1,2016-05-19
21202,1,2016-05-19
21206,1,2016-05-19
21211,2,2016-05-19
21212,2,2016-05-19
21213,1,2016-05-19
21214,1,2016-05-19
21215,3,2016-05-19
21216,2,2016-05-19
21217,2,2016-05-19
21218,1,2016-05-19
21220,1,2016-05-19
21221,1,2016-05-19
21225,2,2016-05-19
21229,1,2016-05-19
21234,1,2016-05-19
21237,3,2016-05-19
21239,3,2016-05-19
21502,2,2016-05-19
21655,1,2016-05-19
21740,1,2016-05-19
21811,1,2016-05-19
20747,1,2016-05-20
20784,1,2016-05-20
20860,1,2016-05-20
20872,1,2016-05-20
20878,1,2016-05-20
20879,1,2016-05-20
21030,1,2016-05-20
21040,1,2016-05-20
21060,1,2016-05-20
21076,1,2016-05-20
21093,1,2016-05-20
21113,1,2016-05-20
21133,1,2016-05-20
21136,1,2016-05-20
21157,1,2016-05-20
21158,1,2016-05-20
21206,1,2016-05-20
21209,1,2016-05-20
21211,1,2016-05-20
21213,1,2016-05-20
21215,4,2016-05-20
21218,1,2016-05-20
21221,1,2016-05-20
21222,1,2016-05-20
21229,1,2016-05-20
21244,1,2016-05-20
21502,4,2016-05-20
21811,1,2016-05-20
21842,1,2016-05-20
20745,1,2016-05-21
20748,1,2016-05-21
20758,1,2016-05-21
21001,1,2016-05-21
21061,1,2016-05-21
21128,1,2016-05-21
21157,1,2016-05-21
21206,1,2016-05-21
21207,2,2016-05-21
21208,1,2016-05-21
21213,1,2016-05-21
21215,5,2016-05-21
21216,2,2016-05-21
21217,1,2016-05-21
21222,1,2016-05-21
21224,1,2016-05-21
21229,2,2016-05-21
21230,1,2016-05-21
21234,1,2016-05-21
21286,1,2016-05-21
21740,1,2016-05-21
21757,1,2016-05-21
21918,1,2016-05-21
21921,1,2016-05-21
20601,1,2016-05-22
20602,1,2016-05-22
20850,1,2016-05-22
20874,1,2016-05-22
20882,1,2016-05-22
21078,1,2016-05-22
21102,1,2016-05-22
21133,1,2016-05-22
21136,1,2016-05-22
21157,1,2016-05-22
21163,1,2016-05-22
21204,1,2016-05-22
21205,1,2016-05-22
21215,3,2016-05-22
21217,1,2016-05-22
21218,1,2016-05-22
21220,4,2016-05-22
21223,2,2016-05-22
21225,1,2016-05-22
21229,2,2016-05-22
21231,1,2016-05-22
21244,1,2016-05-22
21757,1,2016-05-22
21784,1,2016-05-22
21804,1,2016-05-22
21851,1,2016-05-22
20658,1,2016-05-23
20735,1,2016-05-23
20879,1,2016-05-23
20902,1,2016-05-23
21030,1,2016-05-23
21122,1,2016-05-23
21136,1,2016-05-23
21201,1,2016-05-23
21202,3,2016-05-23
21205,1,2016-05-23
21212,2,2016-05-23
21213,1,2016-05-23
21215,3,2016-05-23
21216,2,2016-05-23
21217,1,2016-05-23
21218,1,2016-05-23
21221,1,2016-05-23
21223,1,2016-05-23
21225,3,2016-05-23
21229,1,2016-05-23
21230,1,2016-05-23
21502,1,2016-05-23
21788,1,2016-05-23
21921,1,2016-05-23
20743,2,2016-05-24
20878,1,2016-05-24
20906,1,2016-05-24
21028,1,2016-05-24
21045,1,2016-05-24
21047,1,2016-05-24
21122,1,2016-05-24
21157,1,2016-05-24
21201,1,2016-05-24
21202,1,2016-05-24
21207,2,2016-05-24
21213,1,2016-05-24
21215,2,2016-05-24
21216,1,2016-05-24
21217,2,2016-05-24
21230,1,2016-05-24
21234,1,2016-05-24
21402,1,2016-05-24
21716,1,2016-05-24
21811,2,2016-05-24
21826,1,2016-05-24
20850,1,2016-05-25
20904,1,2016-05-25
20906,1,2016-05-25
21061,1,2016-05-25
21133,1,2016-05-25
21144,1,2016-05-25
21206,3,2016-05-25
21207,1,2016-05-25
21209,1,2016-05-25
21212,1,2016-05-25
21215,4,2016-05-25
21217,1,2016-05-25
21218,1,2016-05-25
21221,1,2016-05-25
21222,1,2016-05-25
21223,1,2016-05-25
21228,1,2016-05-25
21229,1,2016-05-25
21231,1,2016-05-25
21403,1,2016-05-25
21613,1,2016-05-25
21784,1,2016-05-25
20640,1,2016-05-26
20678,1,2016-05-26
20746,1,2016-05-26
20815,1,2016-05-26
20879,1,2016-05-26
20903,1,2016-05-26
20906,1,2016-05-26
21014,1,2016-05-26
21015,1,2016-05-26
21061,1,2016-05-26
21122,1,2016-05-26
21162,1,2016-05-26
21201,1,2016-05-26
21207,1,2016-05-26
21211,1,2016-05-26
21215,1,2016-05-26
21216,2,2016-05-26
21217,2,2016-05-26
21218,1,2016-05-26
21221,1,2016-05-26
21225,1,2016-05-26
21226,1,2016-05-26
21228,1,2016-05-26
21229,1,2016-05-26
21231,1,2016-05-26
21234,1,2016-05-26
21239,3,2016-05-26
21502,1,2016-05-26
21536,1,2016-05-26
21811,1,2016-05-26
21817,1,2016-05-26
20723,1,2016-05-27
20735,1,2016-05-27
20785,1,2016-05-27
21037,1,2016-05-27
21136,1,2016-05-27
21202,1,2016-05-27
21212,2,2016-05-27
21213,1,2016-05-27
21215,3,2016-05-27
21217,1,2016-05-27
21218,1,2016-05-27
21221,1,2016-05-27
21223,1,2016-05-27
21224,1,2016-05-27
21225,2,2016-05-27
21228,1,2016-05-27
21229,2,2016-05-27
21234,1,2016-05-27
21401,1,2016-05-27
21623,1,2016-05-27
21701,1,2016-05-27
21740,1,2016-05-27
21811,1,2016-05-27
21817,2,2016-05-27
21874,1,2016-05-27
20747,1,2016-05-28
20872,1,2016-05-28
21043,2,2016-05-28
21060,1,2016-05-28
21133,1,2016-05-28
21144,1,2016-05-28
21202,1,2016-05-28
21205,1,2016-05-28
21206,1,2016-05-28
21210,1,2016-05-28
21215,4,2016-05-28
21218,1,2016-05-28
21220,1,2016-05-28
21222,1,2016-05-28
21223,3,2016-05-28
21224,1,2016-05-28
21228,1,2016-05-28
21774,1,2016-05-28
20637,1,2016-05-29
20693,1,2016-05-29
20747,1,2016-05-29
20782,1,2016-05-29
20901,1,2016-05-29
20902,1,2016-05-29
21032,1,2016-05-29
21044,1,2016-05-29
21102,1,2016-05-29
21117,1,2016-05-29
21122,2,2016-05-29
21146,1,2016-05-29
21157,1,2016-05-29
21205,1,2016-05-29
21206,1,2016-05-29
21215,3,2016-05-29
21216,1,2016-05-29
21220,1,2016-05-29
21221,1,2016-05-29
21222,1,2016-05-29
21223,3,2016-05-29
21229,1,2016-05-29
21230,2,2016-05-29
21231,1,2016-05-29
21236,2,2016-05-29
21237,1,2016-05-29
21244,1,2016-05-29
21401,1,2016-05-29
21740,1,2016-05-29
21770,1,2016-05-29
21921,1,2016-05-29
20613,1,2016-05-30
20746,1,2016-05-30
20748,1,2016-05-30
21015,1,2016-05-30
21054,1,2016-05-30
21117,1,2016-05-30
21122,2,2016-05-30
21157,1,2016-05-30
21201,1,2016-05-30
21206,1,2016-05-30
21213,1,2016-05-30
21215,1,2016-05-30
21216,1,2016-05-30
21217,1,2016-05-30
21218,2,2016-05-30
21223,1,2016-05-30
21224,1,2016-05-30
21228,1,2016-05-30
21502,2,2016-05-30
20685,1,2016-05-31
20707,1,2016-05-31
20743,1,2016-05-31
20814,1,2016-05-31
20904,1,2016-05-31
21074,1,2016-05-31
21114,1,2016-05-31
21206,1,2016-05-31
21208,1,2016-05-31
21209,1,2016-05-31
21216,1,2016-05-31
21217,2,2016-05-31
21220,1,2016-05-31
21222,1,2016-05-31
21223,1,2016-05-31
21224,1,2016-05-31
21226,1,2016-05-31
21230,1,2016-05-31
21234,1,2016-05-31
21237,1,2016-05-31
21239,1,2016-05-31
21244,1,2016-05-31
21401,1,2016-05-31
21612,1,2016-05-31
21636,1,2016-05-31
21657,1,2016-05-31
21801,1,2016-05-31
21811,1,2016-05-31
21817,1,2016-05-31
20852,1,2016-06-01
21102,1,2016-06-01
21133,2,2016-06-01
21157,1,2016-06-01
21205,1,2016-06-01
21212,1,2016-06-01
21215,2,2016-06-01
21216,1,2016-06-01
21217,1,2016-06-01
21222,1,2016-06-01
21223,1,2016-06-01
21225,3,2016-06-01
21228,1,2016-06-01
21244,1,2016-06-01
21286,1,2016-06-01
21403,1,2016-06-01
20621,1,2016-06-02
20746,1,2016-06-02
20748,1,2016-06-02
20853,1,2016-06-02
21040,1,2016-06-02
21060,1,2016-06-02
21061,2,2016-06-02
21085,1,2016-06-02
21133,2,2016-06-02
21144,1,2016-06-02
21157,1,2016-06-02
21202,1,2016-06-02
21206,1,2016-06-02
21207,1,2016-06-02
21213,3,2016-06-02
21215,4,2016-06-02
21216,1,2016-06-02
21217,2,2016-06-02
21222,2,2016-06-02
21223,1,2016-06-02
21225,1,2016-06-02
21236,2,2016-06-02
21239,2,2016-06-02
21502,1,2016-06-02
21613,1,2016-06-02
21635,1,2016-06-02
21801,1,2016-06-02
21853,1,2016-06-02
20634,1,2016-06-03
20636,1,2016-06-03
20707,2,2016-06-03
20732,1,2016-06-03
20735,1,2016-06-03
20748,1,2016-06-03
20785,2,2016-06-03
20794,1,2016-06-03
20910,1,2016-06-03
21014,1,2016-06-03
21144,1,2016-06-03
21202,3,2016-06-03
21206,2,2016-06-03
21207,1,2016-06-03
21213,1,2016-06-03
21215,4,2016-06-03
21216,3,2016-06-03
21217,2,2016-06-03
21220,1,2016-06-03
21223,4,2016-06-03
21225,1,2016-06-03
21227,1,2016-06-03
21229,4,2016-06-03
21230,1,2016-06-03
21236,1,2016-06-03
21239,1,2016-06-03
21244,1,2016-06-03
21403,2,2016-06-03
21702,1,2016-06-03
21742,2,2016-06-03
21795,1,2016-06-03
21811,2,2016-06-03
21842,1,2016-06-03
21921,1,2016-06-03
20680,1,2016-06-04
20743,1,2016-06-04
20748,1,2016-06-04
20770,1,2016-06-04
20772,1,2016-06-04
20785,2,2016-06-04
20854,2,2016-06-04
21037,1,2016-06-04
21093,1,2016-06-04
21114,1,2016-06-04
21202,2,2016-06-04
21207,3,2016-06-04
21213,1,2016-06-04
21214,1,2016-06-04
21215,8,2016-06-04
21216,2,2016-06-04
21218,5,2016-06-04
21219,1,2016-06-04
21220,1,2016-06-04
21221,5,2016-06-04
21223,3,2016-06-04
21224,1,2016-06-04
21226,1,2016-06-04
21229,1,2016-06-04
21237,2,2016-06-04
21286,1,2016-06-04
21502,1,2016-06-04
21776,1,2016-06-04
21804,1,2016-06-04
21811,1,2016-06-04
21849,1,2016-06-04
20693,1,2016-06-05
20721,1,2016-06-05
20737,1,2016-06-05
20782,1,2016-06-05
20866,1,2016-06-05
20878,1,2016-06-05
21015,1,2016-06-05
21117,1,2016-06-05
21133,1,2016-06-05
21157,1,2016-06-05
21207,1,2016-06-05
21211,1,2016-06-05
21212,1,2016-06-05
21214,2,2016-06-05
21215,5,2016-06-05
21216,2,2016-06-05
21217,1,2016-06-05
21220,2,2016-06-05
21221,1,2016-06-05
21223,4,2016-06-05
21224,2,2016-06-05
21234,1,2016-06-05
21239,1,2016-06-05
21601,1,2016-06-05
21649,1,2016-06-05
21740,3,2016-06-05
21750,1,2016-06-05
20706,1,2016-06-06
20747,1,2016-06-06
20814,1,2016-06-06
21001,1,2016-06-06
21040,1,2016-06-06
21060,1,2016-06-06
21136,1,2016-06-06
21146,1,2016-06-06
21201,1,2016-06-06
21202,1,2016-06-06
21206,2,2016-06-06
21207,2,2016-06-06
21209,1,2016-06-06
21212,1,2016-06-06
21214,1,2016-06-06
21215,3,2016-06-06
21217,2,2016-06-06
21220,1,2016-06-06
21223,4,2016-06-06
21224,1,2016-06-06
21225,2,2016-06-06
21229,2,2016-06-06
21230,1,2016-06-06
21234,1,2016-06-06
21239,2,2016-06-06
21286,1,2016-06-06
21555,1,2016-06-06
21620,1,2016-06-06
21635,1,2016-06-06
21740,1,2016-06-06
21872,1,2016-06-06
21875,1,2016-06-06
21903,1,2016-06-06
20735,1,2016-06-07
20781,1,2016-06-07
20904,1,2016-06-07
20906,1,2016-06-07
21120,1,2016-06-07
21122,1,2016-06-07
21136,1,2016-06-07
21202,1,2016-06-07
21206,1,2016-06-07
21212,2,2016-06-07
21213,3,2016-06-07
21215,2,2016-06-07
21216,1,2016-06-07
21218,1,2016-06-07
21222,1,2016-06-07
21224,1,2016-06-07
21225,1,2016-06-07
21239,1,2016-06-07
21401,1,2016-06-07
21502,2,2016-06-07
21532,1,2016-06-07
21643,1,2016-06-07
21678,2,2016-06-07
21740,1,2016-06-07
21750,1,2016-06-07
21804,1,2016-06-07
20603,1,2016-06-08
20615,1,2016-06-08
20763,1,2016-06-08
20874,1,2016-06-08
21050,1,2016-06-08
21117,1,2016-06-08
21201,1,2016-06-08
21205,1,2016-06-08
21210,1,2016-06-08
21211,1,2016-06-08
21212,1,2016-06-08
21213,1,2016-06-08
21215,5,2016-06-08
21216,1,2016-06-08
21218,2,2016-06-08
21221,2,2016-06-08
21229,2,2016-06-08
21237,1,2016-06-08
21239,1,2016-06-08
21403,1,2016-06-08
21502,2,2016-06-08
21701,1,2016-06-08
21742,1,2016-06-08
21771,1,2016-06-08
21784,1,2016-06-08
21872,1,2016-06-08
21921,2,2016-06-08
20650,1,2016-06-09
20876,1,2016-06-09
21037,1,2016-06-09
21102,1,2016-06-09
21122,1,2016-06-09
21133,1,2016-06-09
21201,2,2016-06-09
21202,2,2016-06-09
21207,1,2016-06-09
21208,1,2016-06-09
21211,1,2016-06-09
21215,3,2016-06-09
21216,2,2016-06-09
21218,3,2016-06-09
21220,1,2016-06-09
21221,1,2016-06-09
21222,3,2016-06-09
21224,4,2016-06-09
21225,1,2016-06-09
21229,2,2016-06-09
21239,1,2016-06-09
21401,1,2016-06-09
21502,1,2016-06-09
21613,1,2016-06-09
21740,1,2016-06-09
21782,1,2016-06-09
21787,1,2016-06-09
21804,1,2016-06-09
21853,1,2016-06-09
20653,1,2016-06-10
20838,1,2016-06-10
20906,1,2016-06-10
21042,1,2016-06-10
21044,1,2016-06-10
21061,1,2016-06-10
21133,1,2016-06-10
21152,1,2016-06-10
21157,1,2016-06-10
21207,2,2016-06-10
21214,1,2016-06-10
21215,3,2016-06-10
21216,4,2016-06-10
21217,1,2016-06-10
21218,2,2016-06-10
21221,3,2016-06-10
21222,1,2016-06-10
21223,3,2016-06-10
21225,2,2016-06-10
21228,2,2016-06-10
21234,1,2016-06-10
21236,1,2016-06-10
21244,1,2016-06-10
21286,1,2016-06-10
21403,1,2016-06-10
21740,1,2016-06-10
21921,2,2016-06-10
20707,1,2016-06-11
20715,1,2016-06-11
20743,1,2016-06-11
20782,1,2016-06-11
20784,1,2016-06-11
21040,1,2016-06-11
21044,1,2016-06-11
21060,2,2016-06-11
21157,1,2016-06-11
21202,2,2016-06-11
21205,1,2016-06-11
21213,1,2016-06-11
21215,8,2016-06-11
21218,1,2016-06-11
21221,3,2016-06-11
21223,2,2016-06-11
21225,1,2016-06-11
21226,1,2016-06-11
21229,1,2016-06-11
21239,1,2016-06-11
21403,1,2016-06-11
21703,1,2016-06-11
21740,1,2016-06-11
21756,1,2016-06-11
21801,1,2016-06-11
21804,1,2016-06-11
20601,1,2016-06-12
20874,1,2016-06-12
21034,1,2016-06-12
21054,1,2016-06-12
21061,1,2016-06-12
21206,1,2016-06-12
21207,2,2016-06-12
21211,1,2016-06-12
21212,1,2016-06-12
21213,1,2016-06-12
21215,6,2016-06-12
21217,1,2016-06-12
21218,1,2016-06-12
21221,1,2016-06-12
21230,1,2016-06-12
21403,1,2016-06-12
21740,1,2016-06-12
20707,1,2016-06-13
20743,1,2016-06-13
20746,1,2016-06-13
20748,1,2016-06-13
20852,1,2016-06-13
20853,1,2016-06-13
20902,1,2016-06-13
20906,1,2016-06-13
21060,2,2016-06-13
21061,1,2016-06-13
21122,1,2016-06-13
21201,1,2016-06-13
21206,1,2016-06-13
21207,2,2016-06-13
21215,5,2016-06-13
21217,4,2016-06-13
21220,1,2016-06-13
21222,1,2016-06-13
21225,1,2016-06-13
21226,1,2016-06-13
21229,2,2016-06-13
21409,1,2016-06-13
21502,3,2016-06-13
21643,1,2016-06-13
21703,1,2016-06-13
21784,1,2016-06-13
21904,1,2016-06-13
20603,1,2016-06-14
20743,1,2016-06-14
20785,1,2016-06-14
20852,1,2016-06-14
21117,1,2016-06-14
21133,1,2016-06-14
21136,1,2016-06-14
21213,1,2016-06-14
21215,4,2016-06-14
21216,1,2016-06-14
21217,1,2016-06-14
21218,1,2016-06-14
21221,2,2016-06-14
21228,1,2016-06-14
21230,1,2016-06-14
21244,1,2016-06-14
20640,1,2016-06-15
20646,1,2016-06-15
20676,1,2016-06-15
20877,1,2016-06-15
21035,1,2016-06-15
21093,1,2016-06-15
21136,1,2016-06-15
21201,1,2016-06-15
21208,1,2016-06-15
21209,1,2016-06-15
21213,1,2016-06-15
21215,6,2016-06-15
21216,2,2016-06-15
21217,1,2016-06-15
21218,1,2016-06-15
21223,1,2016-06-15
21225,1,2016-06-15
21227,1,2016-06-15
21228,1,2016-06-15
21229,1,2016-06-15
21230,1,2016-06-15
21237,1,2016-06-15
21239,1,2016-06-15
21666,1,2016-06-15
21677,1,2016-06-15
21713,1,2016-06-15
21740,1,2016-06-15
21782,1,2016-06-15
20640,1,2016-06-16
20650,1,2016-06-16
20851,1,2016-06-16
20876,1,2016-06-16
20882,1,2016-06-16
21029,1,2016-06-16
21085,1,2016-06-16
21122,1,2016-06-16
21133,1,2016-06-16
21202,2,2016-06-16
21206,1,2016-06-16
21207,1,2016-06-16
21213,2,2016-06-16
21215,2,2016-06-16
21217,1,2016-06-16
21218,1,2016-06-16
21221,3,2016-06-16
21223,1,2016-06-16
21224,1,2016-06-16
21229,1,2016-06-16
21239,1,2016-06-16
21401,1,2016-06-16
21403,1,2016-06-16
21502,1,2016-06-16
21601,1,2016-06-16
21755,1,2016-06-16
20639,1,2016-06-17
20646,1,2016-06-17
20664,1,2016-06-17
20748,1,2016-06-17
20783,1,2016-06-17
20877,1,2016-06-17
21009,1,2016-06-17
21060,2,2016-06-17
21122,1,2016-06-17
21206,2,2016-06-17
21207,1,2016-06-17
21212,2,2016-06-17
21213,1,2016-06-17
21215,6,2016-06-17
21217,2,2016-06-17
21218,1,2016-06-17
21220,1,2016-06-17
21221,3,2016-06-17
21223,1,2016-06-17
21225,1,2016-06-17
21230,1,2016-06-17
21239,1,2016-06-17
21502,1,2016-06-17
21550,1,2016-06-17
21713,1,2016-06-17
21740,1,2016-06-17
21746,1,2016-06-17
21921,1,2016-06-17
20650,1,2016-06-18
20707,1,2016-06-18
20711,1,2016-06-18
21048,1,2016-06-18
21122,1,2016-06-18
21146,1,2016-06-18
21202,2,2016-06-18
21207,1,2016-06-18
21208,1,2016-06-18
21213,1,2016-06-18
21214,1,2016-06-18
21215,3,2016-06-18
21216,2,2016-06-18
21217,1,2016-06-18
21218,1,2016-06-18
21225,1,2016-06-18
21229,2,2016-06-18
21230,1,2016-06-18
21234,1,2016-06-18
21237,1,2016-06-18
21239,1,2016-06-18
21502,1,2016-06-18
21639,1,2016-06-18
21791,2,2016-06-18
21797,1,2016-06-18
21804,1,2016-06-18
21911,1,2016-06-18
20601,1,2016-06-19
20832,1,2016-06-19
20874,1,2016-06-19
20879,1,2016-06-19
21048,1,2016-06-19
21078,1,2016-06-19
21087,1,2016-06-19
21111,1,2016-06-19
21117,1,2016-06-19
21122,1,2016-06-19
21136,1,2016-06-19
21212,1,2016-06-19
21213,1,2016-06-19
21215,5,2016-06-19
21216,2,2016-06-19
21217,3,2016-06-19
21218,1,2016-06-19
21219,1,2016-06-19
21220,1,2016-06-19
21225,1,2016-06-19
21227,1,2016-06-19
21229,2,2016-06-19
21244,1,2016-06-19
21502,2,2016-06-19
21701,1,2016-06-19
21740,1,2016-06-19
21788,1,2016-06-19
21791,1,2016-06-19
21795,1,2016-06-19
20650,1,2016-06-20
20874,1,2016-06-20
21037,1,2016-06-20
21046,1,2016-06-20
21113,1,2016-06-20
21117,1,2016-06-20
21157,1,2016-06-20
21201,1,2016-06-20
21207,1,2016-06-20
21215,6,2016-06-20
21216,1,2016-06-20
21217,3,2016-06-20
21218,2,2016-06-20
21222,1,2016-06-20
21224,1,2016-06-20
21225,1,2016-06-20
21227,3,2016-06-20
21229,2,2016-06-20
21237,1,2016-06-20
21244,1,2016-06-20
21401,1,2016-06-20
21502,1,2016-06-20
21532,2,2016-06-20
21562,1,2016-06-20
21613,1,2016-06-20
21704,1,2016-06-20
21713,1,2016-06-20
21784,1,2016-06-20
21798,1,2016-06-20
21921,1,2016-06-20
20659,1,2016-06-21
20782,1,2016-06-21
20794,1,2016-06-21
20878,1,2016-06-21
20906,1,2016-06-21
21122,1,2016-06-21
21157,2,2016-06-21
21201,1,2016-06-21
21202,1,2016-06-21
21206,1,2016-06-21
21208,1,2016-06-21
21209,1,2016-06-21
21211,2,2016-06-21
21215,2,2016-06-21
21216,1,2016-06-21
21217,3,2016-06-21
21220,1,2016-06-21
21222,1,2016-06-21
21224,1,2016-06-21
21234,1,2016-06-21
21237,2,2016-06-21
21239,1,2016-06-21
21532,1,2016-06-21
21782,1,2016-06-21
21788,1,2016-06-21
21850,1,2016-06-21
21901,1,2016-06-21
21915,1,2016-06-21
21921,1,2016-06-21
20650,1,2016-06-22
20721,1,2016-06-22
20743,1,2016-06-22
21035,1,2016-06-22
21161,1,2016-06-22
21201,2,2016-06-22
21202,1,2016-06-22
21215,3,2016-06-22
21216,2,2016-06-22
21217,4,2016-06-22
21218,1,2016-06-22
21220,2,2016-06-22
21221,1,2016-06-22
21222,1,2016-06-22
21223,2,2016-06-22
21224,1,2016-06-22
21228,1,2016-06-22
21229,1,2016-06-22
21236,1,2016-06-22
21502,1,2016-06-22
21550,1,2016-06-22
21742,1,2016-06-22
21853,1,2016-06-22
20712,1,2016-06-23
20772,1,2016-06-23
20785,2,2016-06-23
20872,1,2016-06-23
20874,1,2016-06-23
20878,1,2016-06-23
21035,1,2016-06-23
21061,2,2016-06-23
21136,1,2016-06-23
21158,1,2016-06-23
21202,1,2016-06-23
21209,1,2016-06-23
21212,1,2016-06-23
21215,3,2016-06-23
21217,1,2016-06-23
21218,1,2016-06-23
21221,1,2016-06-23
21222,2,2016-06-23
21223,1,2016-06-23
21224,1,2016-06-23
21229,1,2016-06-23
21550,1,2016-06-23
21671,1,2016-06-23
21740,1,2016-06-23
21742,1,2016-06-23
21804,1,2016-06-23
21911,1,2016-06-23
20724,1,2016-06-24
20732,1,2016-06-24
20759,1,2016-06-24
20783,1,2016-06-24
20794,1,2016-06-24
20874,1,2016-06-24
21012,1,2016-06-24
21061,1,2016-06-24
21122,1,2016-06-24
21201,1,2016-06-24
21206,1,2016-06-24
21207,1,2016-06-24
21212,1,2016-06-24
21215,10,2016-06-24
21217,4,2016-06-24
21218,1,2016-06-24
21221,1,2016-06-24
21223,1,2016-06-24
21225,1,2016-06-24
21229,3,2016-06-24
21237,1,2016-06-24
21239,1,2016-06-24
21409,1,2016-06-24
21666,1,2016-06-24
21740,2,2016-06-24
21784,1,2016-06-24
20664,1,2016-06-25
20715,1,2016-06-25
20874,1,2016-06-25
20901,1,2016-06-25
21060,1,2016-06-25
21061,1,2016-06-25
21114,1,2016-06-25
21201,1,2016-06-25
21202,1,2016-06-25
21206,1,2016-06-25
21215,3,2016-06-25
21216,3,2016-06-25
21224,1,2016-06-25
21227,1,2016-06-25
21239,1,2016-06-25
21244,1,2016-06-25
21617,1,2016-06-25
21620,1,2016-06-25
21639,1,2016-06-25
20692,1,2016-06-26
20705,1,2016-06-26
20743,2,2016-06-26
21009,1,2016-06-26
21030,1,2016-06-26
21048,1,2016-06-26
21060,1,2016-06-26
21061,1,2016-06-26
21074,1,2016-06-26
21157,1,2016-06-26
21201,1,2016-06-26
21202,1,2016-06-26
21208,1,2016-06-26
21209,1,2016-06-26
21212,1,2016-06-26
21215,3,2016-06-26
21217,3,2016-06-26
21218,1,2016-06-26
21224,1,2016-06-26
21228,1,2016-06-26
21229,1,2016-06-26
21740,1,2016-06-26
21770,1,2016-06-26
21914,1,2016-06-26
20675,1,2016-06-27
20712,1,2016-06-27
20743,1,2016-06-27
20744,1,2016-06-27
20764,1,2016-06-27
20783,1,2016-06-27
20850,1,2016-06-27
20906,1,2016-06-27
21030,1,2016-06-27
21201,1,2016-06-27
21202,2,2016-06-27
21206,1,2016-06-27
21213,2,2016-06-27
21215,4,2016-06-27
21216,1,2016-06-27
21217,2,2016-06-27
21218,2,2016-06-27
21220,1,2016-06-27
21225,3,2016-06-27
21231,1,2016-06-27
21239,1,2016-06-27
21244,1,2016-06-27
21403,1,2016-06-27
21502,2,2016-06-27
21780,1,2016-06-27
21784,1,2016-06-27
21787,1,2016-06-27
21804,1,2016-06-27
21921,1,2016-06-27
20874,1,2016-06-28
20906,1,2016-06-28
21014,1,2016-06-28
21048,1,2016-06-28
21117,1,2016-06-28
21128,1,2016-06-28
21133,1,2016-06-28
21211,3,2016-06-28
21212,2,2016-06-28
21213,1,2016-06-28
21215,9,2016-06-28
21216,1,2016-06-28
21217,5,2016-06-28
21218,1,2016-06-28
21220,1,2016-06-28
21221,3,2016-06-28
21226,1,2016-06-28
21227,1,2016-06-28
21229,2,2016-06-28
21234,1,2016-06-28
21502,3,2016-06-28
